Section,Mile,DTN,Elv,Desc,IndexSorted
16,1479.9,0.2,413,River Rd,2485
16,1480.1,1.5,508,Dawn Hill Rd,2486
16,1481.6,0.1,711,No Official Name Or Unknown,2487
16,1481.7,0.1,698,Cornwall Bridge  CT 06754,2488
16,"","","",Cornwall Bridge Rd,2489
16,1481.8,0.1,656,Guinea Brook,2490
16,1481.9,0.4,738,Old Sharon Rd 2,2491
16,1482.3,0.6,741,No Official Name Or Unknown,2492
16,1482.9,3.7,816,Hatch Brook,2493
16,"","","",West Cornwell  CT 06796,2494
16,1486.6,1.0,839,West Cornwall Road,2495
16,"","","",W Cornwall Rd,2496
16,"","","",Carse Brook,2497
16,1487.6,0.1,1079,Downey Rd,2498
16,1487.7,1.0,1082,Pine Swamp Brook Lean-to,2499
16,1488.7,0.3,1115,Mount Easter Rd,2500
16,1489.0,2.6,1358,Mount Easter,2501
16,1491.6,2.1,1368,Sharon Mountain,2502
16,1493.7,0.4,538,US 7 & CT 112,2503
16,"","","",Sharon Canaan Rd,2504
16,"","","",US 7 & CT 112,2505
16,1494.1,0.1,534,Lime Rock Rd,2506
16,1494.2,0.4,531,Housatonic River,2507
16,1494.6,0.7,564,Warren Tpke Rd,2508
16,"","","",Falls Village  CT 06031,2509
16,1495.3,0.9,557,Warren Tpke,2510
16,1496.2,0.1,557,Falls Village Handicap Accessible Trailhead,2511
16,1496.3,0.4,554,Housatonic River,2512
16,1496.7,0.1,583,Wetauwanchu Brook,2513
16,1496.8,0.2,583,Housatanic River pull-off,2514
16,'-73.372,1497.0,"",Great Falls Parking,2515
16,"","","",Housatonic River Rd,2516
16,1498.8,1.2,1459,Mount Prospect,2517
16,1500.0,0.1,1227,Limestone Spring Lean-to,2518
16,1500.1,0.8,1263,Raccoon Hill,2519
16,1500.9,2.1,1013,Salmon Creek,2520
16,1503.0,0.2,675,Canaan Rd,2521
16,"","","",Salisbury  CT 06068,2522
16,"","","",Lower Cobble Rd,2523
16,"","","",Spruce Swamp Creek,2524
16,1503.2,"",669,Salisbury CT,2525
17,1503.3,0.4,672,Cobble Rd,2526
17,1503.7,0.2,675,Lake/pond/tank,2527
17,1503.9,0.8,731,CT 41,2528
17,"","","",Under Mountain Rd,2529
17,1504.7,0.5,1131,Bunker Hill Road  (Lion's Head Trailhead),2530
17,1505.2,1.0,1102,Lake/pond/tank,2531
17,1506.2,0.2,1722,Lions Head,2532
17,"","","",Litchfield,2533
17,1506.4,0.6,1643,Connecticut,2534
17,1507.0,0.5,1660,Riga Lean-to,2535
17,1507.5,0.6,1692,Ball Brook,2536
17,1508.1,1.4,1742,Brassie Brook,2537
17,1509.5,0.5,2319,Bear Mountain,2538
17,1510.0,0.0,1791,Berkshire,2539
17,"","","",Massachusetts,2540
17,1510.3,1.8,1528,Sages Ravine,2541
17,1512.1,1.6,1666,Bear Rock Stream,2542
17,1513.7,1.8,2368,Mount Race,2543
17,1515.5,0.2,2604,Mount Everett,2544
17,1515.7,0.3,2450,Mount Everett,2545
17,1516.0,0.1,2188,Mount Everett Rd,2546
17,1516.1,0.1,2083,Guilder Pond Picnic Area,2547
17,1516.2,0.4,2063,Guilder Pond,2548
17,1516.6,0.1,1912,The Hemlocks Lean-to,2549
17,1516.7,1.6,1922,Glen Brook Lean-to,2550
17,1518.3,1.8,1833,Mount Bushnell,2551
17,"","","",Jug End Road,2552
17,1520.1,0.8,866,Guilder Hollow Rd,2553
17,"","","",South Egremont  MA 01258,2554
17,1520.9,0.0,800,N Undermountain Rd,2555
17,1522.6,0.2,672,Hubbard Brook,2556
17,1522.8,0.1,675,Sheffield Road Parking,2557
17,1522.9,1.1,675,Sheffield-Egremont Rd,2558
17,1524.0,0.6,692,West Rd,2559
17,"","","",Lake/pond/tank,2560
17,1524.6,0.1,666,Lake/pond/tank,2561
17,1524.7,0.1,666,Great Barrington  MA 01230,2562
17,"","","",State Rte 7 Alt,2563
17,1524.8,0.2,662,Lake/pond/tank,2564
17,1525.0,0.2,656,Lake/pond/tank,2565
17,"","","",Lake/pond/tank,2566
17,1525.2,0.1,656,Lake/pond/tank,2567
17,1525.3,0.2,656,Lake/pond/tank,2568
17,"","","",Lake/pond/tank,2569
17,1525.5,0.1,666,Sheffield  MA 01157,2570
17,"","","",Housatonic River Canoe Launch/Trailhead Parking,2571
17,1525.6,0.0,675,Kellogg Rd,2572
17,"","","",Housatonic River,2573
17,1526.0,1.3,692,Boardman St,2574
17,1527.3,0.2,1217,June Mountain,2575
17,1527.5,3.6,1108,Homes Road,2576
17,"","","",Home Rd,2577
17,1531.1,1.1,1555,Tom Leonard Lean-to,2578
17,1532.2,0.2,1099,Lake Buel Road,2579
17,"","","",Lake Buel Rd,2580
17,1532.4,0.3,1010,Deerwood Cir,2581
17,1532.7,0.3,944,Lake/pond/tank,2582
17,1533.0,0.0,1033,Monterey  MA 01245,2583
17,"","","",State Rte 23,2584
17,1533.1,1.1,1066,MA 23,2585
17,"","","",Blue Hill Road,2586
17,1534.2,0.0,1541,Blue Hill Rd,2587
17,1534.8,1.3,1607,Benedict Pond,2588
17,1536.1,1.0,1804,Mount Wilcox South Lean-to,2589
17,1537.1,0.1,1807,Swann Brook,2590
17,1537.2,0.8,1827,Lake/pond/tank,2591
17,1538.0,0.8,2040,Mount Wilcox North Lean-to,2592
17,"","","",Beartown Mountain Rd,2593
17,1538.8,0.3,1788,East Brook,2594
17,1539.1,2.6,1706,East Brook,2595
17,"","","",Lake/pond/tank,2596
17,1541.7,0.1,1187,Fernside/Jerusalem Road,2597
17,1541.8,2.0,1154,Jerusalem Rd,2598
17,"","","",Tyringham  MA 01264,2599
17,"","","",Jerusalem Road Pull-off,2600
17,1543.8,0.9,1085,Jerusalem Rd,2601
17,1544.7,0.1,915,Hop Brook,2602
17,1544.8,1.8,944,Tyringham Main Road,2603
17,"","","",Main Rd,2604
17,"","","",Webster Road,2605
17,1546.6,2.4,1781,Webster Rd,2606
17,"","","",Baldy Mountain,2607
17,1549.0,0.0,1637,Goose Pond Road (MA),2608
17,"","","",Goose Pond Rd,2609
17,1549.5,0.4,1545,Cooper Brook,2610
17,1549.9,1.4,1712,Upper Goose Pond Cabin,2611
17,1551.3,0.4,1489,Higley Brook,2612
17,1551.7,0.2,1486,Lake/pond/tank,2613
17,1551.9,0.6,1515,Loose Tooth Rd,2614
17,1552.5,0.6,1725,Appalachian Trl,2615
17,1553.1,0.1,1423,Massachusetts Tpke,2616
17,1553.2,0.2,1417,Massachusetts Tpke,2617
17,"","","",Greenwater Pond,2618
17,1553.4,0.1,1358,US 20,2619
17,"","","",Greenwater Brook,2620
17,"","","",Lee  MA 01238,2621
17,1553.5,0.8,1368,Jacobs Ladder Rd,2622
17,1554.3,0.1,1791,Becket  MA 01223,2623
17,1554.4,0.5,1791,tyne rd pullover,2624
17,"","","",Tyne Rd,2625
17,1554.9,1.0,2171,Becket Mountain,2626
17,1555.9,0.5,2211,Walling Mountain,2627
17,1556.4,2.0,1912,Finerty Pond,2628
17,1558.4,0.4,1827,Lake/pond/tank,2629
17,"","","",County Road,2630
17,1558.8,0.3,1856,County Rd,2631
17,1559.1,1.6,2047,Bald Top,2632
17,1560.7,0.6,1906,October Mountain Lean-to,2633
17,1561.3,0.1,1916,West Branch Road,2634
17,"","","",W Branch Rd,2635
17,1561.4,1.3,1925,Lake/pond/tank,2636
17,1562.7,0.1,1994,Pittsfield Road,2637
17,1562.8,2.0,1994,Washington Mountain Rd,2638
17,1564.8,0.8,1794,Cady Brook,2639
17,1565.6,0.0,1850,Blotz Road,2640
17,"","","",Blotz Rd,2641
17,1566.4,2.0,2053,Warner Hill,2642
17,1568.4,1.1,2053,Tully Mountain,2643
17,1569.5,0.3,1794,Kay Wood Lean-to,2644
17,"","","",Grange Hall Road,2645
17,1569.8,0.2,1617,Grange Hall Rd,2646
17,1570.0,0.6,1515,Barton Brook,2647
17,1570.6,1.4,1778,Day Mountain,2648
17,1572.0,0.2,1177,W Housatonic St,2649
17,1572.2,0.1,1145,Centennial Ave,2650
17,1572.3,0.1,1138,Center Pond,2651
17,1572.4,0.0,1141,State Rte 8,2652
17,"","","",East Branch Housatonic River,2653
17,"","","",Dalton  MA 01226,2654
17,"","","",State Rte 8 Alt,2655
17,1572.5,0.0,1148,State Rte 9,2656
17,1572.7,0.2,1138,Pleasant St,2657
17,1572.9,0.6,1128,Walker Brook,2658
17,1573.5,0.1,1164,Bridle Rd,2659
17,1573.6,2.2,1174,Gulf Road,2660
17,1575.8,1.7,1883,Hoosic River,2661
17,1577.5,0.4,2014,Lake/pond/tank,2662
17,1577.9,1.7,2181,North Mountain,2663
17,1579.6,1.1,1850,The Cobbles,2664
17,1580.7,0.3,1023,Furnace Hill,2665
17,1581.0,0.0,958,E Main St,2666
17,"","","",Main St,2667
17,"","","",Hoosic River,2668
17,"","","",Chesire  MA 01225,2669
17,1581.1,0.0,961,Railroad St,2670
17,"","","",Church St,2671
17,1581.6,0.8,987,State Rte 8,2672
17,1582.4,3.5,1364,Outlook Ave,2673
17,1585.9,1.4,2791,Mark Noepel Lean-to,2674
17,1587.3,0.8,3175,Saddle Ball Mountain,2675
17,1588.1,0.2,3038,Greylock Day Use Parking,2676
17,1588.3,0.1,3110,Pecks Brook Lean-to,2677
17,1588.4,0.2,3113,Rockwell Rd,2678
17,1588.6,0.4,3159,Gould Trail Day Use Parking,2679
17,"","","",Lake/pond/tank,2680
17,1589.0,0.1,3467,Bascom Lodge,2681
17,1589.1,0.1,3480,Mount Greylock,2682
17,1589.2,0.1,3444,Greylock Summit,2683
17,1589.3,0.6,3359,Thunderbolt Ski Trl,2684
17,1589.9,0.7,3034,Bellow's Pipe Lean-to,2685
17,1590.6,1.0,3080,Mount Fitch,2686
17,1591.6,0.7,2946,Mount Williams,2687
17,1592.3,0.1,2342,Notch Road,2688
17,1592.4,0.2,2316,Notch Rd,2689
17,1592.6,1.8,2280,Wilbur Clearing Lean-to,2690
17,1594.4,0.4,1007,Pattison Road,2691
17,"","","",Pattison Rd,2692
17,1594.8,0.2,744,Phelps Ave,2693
17,1595.0,0.2,666,Catherine St,2694
17,1595.2,0.3,646,Barbour St,2695
17,"","","",North Adams  MA 01247,2696
17,1595.5,0.2,626,Williamstown  MA 01267,2697
17,"","","",State Rte 2,2698
17,"","","",Hoosic River,2699
17,1595.7,1.9,662,Massachusetts Ave,2700
17,"","","",Berkshire,2701
17,1597.6,0.0,1706,Massachusetts,2702
17,1597.8,1.7,1883,East Mountain,2703
17,"","","",Green Mountain and Finger Lakes National Forests,2704
17,"","","",Bennington,2705
17,1599.5,2.5,2329,Vermont,2706
17,1602.0,0.3,2122,Risky Ranch Rd,2707
17,1602.3,0.3,2204,Seth Warner,2708
17,1602.6,2.5,2299,County Road,2709
17,"","","",County Rd,2710
17,"","","",Lake/pond/tank,2711
17,1605.1,2.4,2493,Lake/pond/tank,2712
17,1607.5,0.3,2253,Lake/pond/tank,2713
17,1607.8,1.4,2198,Lake/pond/tank,2714
17,1609.2,0.1,2066,Stage Coach Rd,2715
17,1609.3,0.1,2096,Congdon,2716
17,1609.4,0.1,2148,Lake/pond/tank,2717
17,1609.5,1.8,2165,Lake/pond/tank,2718
17,1611.3,0.4,2204,Barney Brook,2719
17,1611.7,"",2322,Harmon Hill,2720
18,"","","",Bennington  VT 05201,2721
18,"","","",State Rte 9,2722
18,1613.4,0.0,1358,Bennington VT,2723
18,1613.5,1.4,1341,VT 9,2724
18,"","","",City Stream,2725
18,1614.9,0.5,2421,Melville Nauheim,2726
18,1615.4,0.1,2641,Glastenbury Wilderness,2727
18,1615.5,1.0,2667,Maple Hill,2728
18,1616.5,1.7,2312,Hell Hollow Brook,2729
18,1618.2,5.0,2860,Glastenbury Wilderness,2730
18,1623.2,0.3,3556,Goddard,2731
18,1623.5,3.7,3743,Glastenbury Mountain,2732
18,1627.2,0.1,2798,Kid Gore,2733
18,1627.3,0.1,2762,Caughnawaga (old shelter),2734
18,1627.4,3.7,2716,Glastenbury River,2735
18,1631.1,0.1,2601,South Alder Brook,2736
18,"","","",Lake/pond/tank,2737
18,"","","",Lake/pond/tank,2738
18,1631.2,0.1,2611,Lake/pond/tank,2739
18,1631.3,0.1,2627,Bennington,2740
18,1631.4,0.2,2618,Lake/pond/tank,2741
18,1631.6,0.3,2660,Lake/pond/tank,2742
18,1631.9,1.0,2791,Story Spring,2743
18,1632.9,0.7,2759,Windham,2744
18,1633.6,0.3,2490,road sholder,2745
18,"","","",Forest Rd 71,2746
18,1633.9,0.7,2398,Lake/pond/tank,2747
18,1634.6,1.0,2214,Black Brook,2748
18,"","","",Stratton-Arlington Road,2749
18,"","","",Stratton Arlington Rd,2750
18,1635.6,0.9,2211,East Branch Deerfield River,2751
18,"","","",Lake/pond/tank,2752
18,1636.5,2.8,2431,Lake/pond/tank,2753
18,1639.3,0.1,3933,Gmc Caretaker Hut,2754
18,1639.4,2.4,3927,Stratton Mountain,2755
18,"","","",Lake/pond/tank,2756
18,1641.8,0.1,2493,Lake/pond/tank,2757
18,1641.9,0.5,2477,Lake/pond/tank,2758
18,1642.4,0.1,2621,Stratton Pond,2759
18,1642.5,0.2,2555,Stratton Pond,2760
18,1642.7,0.7,2591,Lye Brook Wilderness,2761
18,1643.4,0.0,2460,Lye Brook Wilderness,2762
18,"","","",Windham,2763
18,1643.6,0.8,2457,Bennington,2764
18,1644.4,2.5,2257,Winhall River,2765
18,1646.9,1.3,2335,William B. Douglas,2766
18,"","","",Manchester Center  VT 05255,2767
18,1648.2,2.0,2086,Prospect Rock,2768
18,1650.2,0.6,2230,Spruce Peak,2769
18,1650.8,2.3,2024,Spruce Peak,2770
18,1653.1,0.6,1843,VT 11 & 30,2771
18,"","","",State Rte 11,2772
18,1653.7,1.2,2096,Bromley Brook,2773
18,1654.9,0.9,2545,Bromley Shelter,2774
18,1655.8,2.3,3248,Bromley Mountain,2775
18,1658.1,0.1,2431,Mad Tom Notch,2776
18,"","","",USFS 21,2777
18,1658.2,0.1,2440,Nat For Dev Rd 21,2778
18,"","","",Peru Peak Wilderness,2779
18,1658.3,1.5,2463,Bennington,2780
18,1659.8,1.6,3375,Styles Peak,2781
18,1661.4,1.4,3421,Peru Peak,2782
18,1662.8,0.2,2598,Peru Peak,2783
18,1663.0,0.2,2572,Lake Brook,2784
18,1663.2,0.1,2604,Rutland,2785
18,1663.3,0.1,2614,Griffith Lake,2786
18,1663.4,1.3,2614,Big Branch Wilderness,2787
18,1664.7,1.3,2604,McGinn Brook,2788
18,1666.0,1.3,2769,Big Branch Wilderness,2789
18,1667.3,1.6,2191,Lost Pond Shelter,2790
18,1668.9,0.2,1505,Big Branch,2791
18,1669.1,1.1,1482,Big Branch,2792
18,'-72.962,1670.2,"",Danby-Landgrove Rd,2793
18,"","","",Danby  VT 05739,2794
18,'-72.963,"","",Danby-Landgrove Rd,2795
18,"","","",Seasonal Forestry Rd,2796
18,1670.3,0.0,1515,Big Black Branch,2797
18,1670.4,0.5,1558,Lake/pond/tank,2798
18,1670.9,1.2,1653,Little Black Branch,2799
18,1672.1,0.4,1896,Lula Tye,2800
18,1672.5,0.3,1876,Little Rock Pond,2801
18,1672.8,0.8,1843,Little Rock Pond,2802
18,1673.6,1.8,1902,Homer Stone Brook,2803
18,1675.4,1.8,2503,Green Mountain and Finger Lakes National Forests,2804
18,1677.2,0.8,2103,Greenwall,2805
18,1678.0,0.5,1351,Bully Brook,2806
18,"","","",Wallingford  VT 05773,2807
18,1678.5,0.0,1220,Sugar Hill Rd,2808
18,1678.6,0.1,1095,VT 140,2809
18,"","","",State Rte 140,2810
18,1678.7,0.1,1102,Roaring Brook,2811
18,1678.8,1.6,1227,VT 140,2812
18,1680.4,1.7,2208,Bear Mountain,2813
18,1682.1,0.3,1601,Green Mountain and Finger Lakes National Forests,2814
18,1682.4,2.6,1610,Minerva Hinchey,2815
18,1685.0,0.1,869,VT 103,2816
18,"","","",Mill River,2817
18,"","","",Clarendon Gorge,2818
18,1685.1,1.1,862,State Rte 103,2819
18,1686.2,0.9,1246,Clarendon,2820
18,1687.1,0.4,1699,Lottery Rd,2821
18,1687.5,1.4,1784,Lake/pond/tank,2822
18,"","","",No Official Name Or Unknown,2823
18,1688.9,0.0,1528,Keiffer Rd,2824
18,1689.2,0.0,1394,Cold River Rd,2825
18,"","","",Cold River,2826
18,1689.3,0.1,1397,Lower Cold River Road,2827
18,1689.4,0.7,1404,Green Mountain and Finger Lakes National Forests,2828
18,1690.1,0.1,1482,Gould Brook,2829
18,1690.2,0.6,1505,Sargent Brook,2830
18,1690.8,0.7,1624,Upper Cold River Rd,2831
18,"","","",Twp Rd 13,2832
18,1691.5,0.7,1725,Sargent Brook,2833
18,1692.2,0.0,1902,Governor Clement,2834
18,"","","",Clement Shelter Rd,2835
18,1696.6,0.4,3871,Cooper Lodge,2836
18,1697.0,0.5,3549,Green Mountain and Finger Lakes National Forests,2837
18,1697.5,1.8,3546,Snowden Peak,2838
18,1699.3,1.5,3543,Pico Camp,2839
18,1700.8,2.0,2644,Churchhill Scott,2840
18,1702.8,0.0,1883,US Rte 4,2841
18,"","","",US Hwy 4,2842
18,"","","",Green Mountain and Finger Lakes National Forests,2843
18,1703.6,0.2,2290,Tucker Johnson (old shelter),2844
18,1703.8,2.1,2244,Willard Gap,2845
18,1705.9,0.2,1624,Gifford Woods State Park,2846
18,1706.1,0.0,1581,Killington  VT 05751,2847
18,"","","",State Rte 100,2848
18,"","","",Killington VT,2849
19,1706.1,0.1,1578,Kent Pond Access Rd,2850
19,1706.2,0.4,1564,Kent Brook,2851
19,1706.6,0.2,1541,Kent Pond,2852
19,1706.8,1.2,1541,Thundering Brook Rd,2853
19,1708.0,0.2,1371,Thunder Falls Parking,2854
19,1708.2,0.0,1213,Lake/pond/tank,2855
19,"","","",Lake/pond/tank,2856
19,1708.3,0.6,1210,River Rd,2857
19,"","","",Ottauquechee River,2858
19,1708.9,3.4,1706,Green Mountain and Finger Lakes National Forests,2859
19,"","","",Rutland,2860
19,1712.3,0.4,2063,Windsor,2861
19,1712.7,0.6,1781,Stony Brook,2862
19,"","","",Stony Brook Road,2863
19,"","","",Stony Brook Rd,2864
19,1713.3,0.0,1348,Stony Brook,2865
19,"","","",Mink Brook,2866
19,1716.7,0.3,2293,Green Mountain and Finger Lakes National Forests,2867
19,"","","",No Official Name Or Unknown,2868
19,1717.0,2.6,2007,Locust Creek,2869
19,1719.6,2.4,2385,No Official Name Or Unknown,2870
19,1722.0,1.4,2070,Winturri,2871
19,1723.4,0.2,1482,Green Mountain and Finger Lakes National Forests,2872
19,1723.6,2.1,1404,Maple Valley Rd,2873
19,1725.7,0.1,862,VT 12,2874
19,"","","",Woodstock  VT 05091,2875
19,1725.8,0.9,856,State Rte 12,2876
19,"","","",Gulf Stream,2877
19,1726.7,1.3,1502,Dana Hill,2878
19,1728.0,0.0,784,South Pomfret  VT 05067,2879
19,"","","",Stage Road,2880
19,"","","",Stage Rd,2881
19,"","","",Barnard Brook,2882
19,"","","",Lake/pond/tank,2883
19,1729.0,0.8,1007,Totman Hill Rd,2884
19,1729.8,0.6,990,Bartlett Brook Rd,2885
19,"","","",Bartlett Brook,2886
19,"","","",Pomfret,2887
19,1730.4,2.3,918,Pomfret Rd,2888
19,"","","",Pomfret Brook,2889
19,1732.7,0.0,1387,Cloudland,2890
19,"","","",Cloudland Rd,2891
19,"","","",Cloudland Brook,2892
19,"","","",Green Mountain and Finger Lakes National Forests,2893
19,1733.2,1.3,1630,Cloudland,2894
19,1734.5,0.1,1827,Thistle Hill,2895
19,1734.6,1.5,1738,Thistle Hill,2896
19,1736.1,0.0,1322,Joe Ranger Road,2897
19,"","","",Joe Ranger Rd,2898
19,"","","",Dimick Brook,2899
19,"","","",Lake/pond/tank,2900
19,1736.2,3.7,1364,Bunker Hill Rd,2901
19,1739.9,0.2,472,Quechee West Hartford Rd,2902
19,"","","",Pomfret Rd,2903
19,1740.1,0.2,370,White River,2904
19,1740.3,0.2,370,Podunk Brook,2905
19,"","","",West Hartford  VT 05084,2906
19,"","","",State Rte 14,2907
19,"","","",Tigertown Rd,2908
19,1740.5,0.0,374,Tigertown Brook,2909
19,1740.6,0.2,426,Tigertown Rd,2910
19,1740.8,0.1,508,Vietnam Veterans Memorial Hwy,2911
19,"","","",Tigertown Rd,2912
19,"","","",Vietnam Veterans Memorial Hwy,2913
19,"","","",Podunk Road,2914
19,"","","",Podunk Rd,2915
19,1740.9,0.0,511,Tigertown Brook,2916
19,1741.3,0.5,820,Green Mountain and Finger Lakes National Forests,2917
19,1741.8,0.3,816,Podunk Brook,2918
19,1742.1,0.4,1020,Illsley Rd,2919
19,1742.5,1.7,1007,Burton Woods Rd,2920
19,1744.2,1.8,1407,Happy Hill,2921
19,1746.0,1.6,1154,Newton Ln,2922
19,"","","",Green Mountain and Finger Lakes National Forests,2923
19,"","","",Windsor,2924
19,1747.6,0.0,853,Vermont,2925
19,"","","",Elm Street,2926
19,1747.7,0.3,777,Elm St,2927
19,1748.0,0.1,606,Hopson Rd,2928
19,1748.1,0.3,597,Lake/pond/tank,2929
19,1748.4,0.2,452,Bloody Brook,2930
19,1748.6,0.1,521,Jones Cir,2931
19,1748.7,0.1,524,Norwich  VT 05055,2932
19,1748.8,0.4,518,US Hwy 5,2933
19,"","","",I-91,2934
19,1749.2,0.1,482,I-91,2935
19,1749.3,0.2,485,McKenna Rd,2936
19,1749.5,0.1,396,River Rd,2937
19,"","","",Tuck Dr,2938
19,"","","",Connecticut River,2939
19,"","","",Grafton,2940
19,1749.6,0.0,396,New Hampshire,2941
19,1749.7,0.3,429,Main St,2942
19,1750.0,0.1,501,Cemetery Ln,2943
19,1750.1,"",524,Massachusetts Row,2944
20,"","","",Hanover  NH 03755,2945
20,"","","",N Main St,2946
20,"","","",E Wheelock St,2947
20,1750.1,0.3,528,Hanover NH,2948
20,1750.4,0.2,505,Crosby St,2949
20,1750.6,0.2,501,Summer St,2950
20,"","","",State Rte 120,2951
20,1750.8,0.0,511,White Mountain National Forest,2952
20,1752.0,1.9,866,Velvet Rocks,2953
20,1753.9,0.1,784,Lake/pond/tank,2954
20,1754.0,0.6,784,Lake/pond/tank,2955
20,1754.6,0.1,915,Trescot Road,2956
20,1754.7,1.3,921,Trescott Rd,2957
20,1756.0,0.0,823,Etna Hanover Center Road,2958
20,"","","",Etna Rd,2959
20,1758.4,0.1,1368,Three Mile Road,2960
20,1758.5,1.9,1387,Three Mile Rd,2961
20,"","","",White Mountain National Forest,2962
20,1760.4,0.6,2280,South Peak,2963
20,1761.0,0.2,2112,Moose Mountain,2964
20,1761.2,0.7,2086,Old Moose Mountain (old shelter),2965
20,1761.9,2.3,2303,North Peak,2966
20,1764.2,0.0,925,Goose Pond Road (NH),2967
20,"","","",Goose Pond Rd,2968
20,1764.7,1.0,866,Hewes Brook,2969
20,1765.7,1.4,1715,Tyler Hill Rd,2970
20,1767.1,0.8,1473,Trapper John,2971
20,1767.9,0.1,885,Lyme  NH 03768,2972
20,"","","",Grafton Tpke,2973
20,1768.0,1.8,885,Dartmouth Skiway,2974
20,"","","",White Mountain National Forest,2975
20,"","","",Dorchester Road,2976
20,"","","",Dorchester Rd,2977
20,1769.8,1.9,1102,Grant Brook,2978
20,1771.7,1.9,2378,Lambert Ridge,2979
20,1773.6,0.4,3221,Fire Warden's Cabin,2980
20,1774.0,3.3,3221,Smarts Mountain,2981
20,1777.3,0.0,1443,No Official Name Or Unknown,2982
20,"","","",South Branch Jacobs Brook,2983
20,1778.3,0.1,1938,Lake/pond/tank,2984
20,1778.4,0.4,1912,North Branch Jacobs Brook,2985
20,1778.8,1.5,2057,Hexacuba,2986
20,1780.3,1.8,2874,Mount Cube,2987
20,1782.1,1.5,1476,Brackett Brook,2988
20,1783.6,0.1,908,NH 25A trailhead,2989
20,1783.7,0.1,898,Pond Brook,2990
20,"","","",Wentworth  NH 03282,2991
20,"","","",State Rte 25A,2992
20,1783.8,0.0,902,White Mountain National Forest,2993
20,1784.3,1.2,1131,White Mountain National Forest,2994
20,1785.5,0.5,1420,Cape Moonshine Rd,2995
20,1786.0,1.6,1807,Ore Hill (old shelter),2996
20,1787.6,0.5,1640,Lake/pond/tank,2997
20,1788.1,0.7,1791,Ore Hill,2998
20,"","","",NH 25 C,2999
20,1788.8,0.1,1538,Lake Tarleton Rd,3000
20,"","","",Warren  HH 03279,3001
20,1788.9,1.8,1512,Ore Hill Brook,3002
20,1790.7,1.1,2217,Mount Mist,3003
20,1791.8,1.9,1558,Wachipauka Pond,3004
20,"","","",Old Railroad Grade,3005
20,1793.7,0.1,1046,Oliverian Notch,3006
20,"","","",Glencliff  NH 03238,3007
20,1793.8,0.0,1017,NH 25,3008
20,"","","",Mount Moosilauke Hwy,3009
20,1793.9,0.5,1010,Oliverian Brook,3010
20,1794.4,0.4,1266,White Mountain National Forest,3011
20,1794.8,0.1,1305,Jeffers Brook,3012
20,1794.9,0.1,1335,Jeffers Brook Road,3013
20,"","","",Slide Brook,3014
20,"","","",Long Pond Rd,3015
20,1795.0,0.0,1341,Still Brook,3016
20,1795.1,0.2,1361,High St,3017
20,1795.3,2.8,1486,Sanitarium Road,3018
20,1798.1,1.1,4333,South Peak,3019
20,1799.2,2.1,4812,Mount Moosilauke,3020
20,1801.3,0.4,3720,Beaver Brook,3021
20,1801.7,0.9,2969,Beaver Brook,3022
20,"","","",Beaver Brook,3023
20,"","","",North Woodstock  NH 03262,3024
20,"","","",NH 112,3025
20,"","","",Lost River Rd,3026
20,1802.6,0.0,1866,Beaver Pond,3027
20,1802.8,0.4,1998,Appalachain Trl,3028
20,1803.2,3.8,2614,Blue Ridge,3029
20,1807.0,0.7,3454,Mount Wolf,3030
20,1807.7,1.2,3192,Lake/pond/tank,3031
20,1808.9,0.8,2565,White Mountain National Forest,3032
20,1809.7,0.1,2388,Eliza Brook,3033
20,1809.8,0.9,2385,Eliza Brook,3034
20,1810.7,0.4,3038,Eliza Brook,3035
20,1811.1,0.9,3389,Harrington Pond,3036
20,1812.0,0.3,4301,South Peak Kinsman Mountain,3037
20,1812.3,0.6,4163,Kinsman Mountain,3038
20,1812.9,0.5,4242,North Peak,3039
20,1813.4,0.0,3743,Kinsman Pond,3040
20,"","","",Kinsman Pond,3041
20,1815.2,0.1,2742,Lonesome Lake Hut,3042
20,"","","",Cascade Brook,3043
20,1815.3,0.8,2723,Lonesome Lake,3044
20,1816.1,0.5,2296,Cascade Brook,3045
20,1816.6,1.1,2086,Cascade Brook,3046
20,1817.7,0.2,1512,Whitehouse Brook,3047
20,1817.9,0.1,1420,Sen Styles Bridge Hwy,3048
20,1818.0,0.1,1410,Sen Styles Bridge Hwy,3049
20,"","","",Pemigewasset River,3050
20,1818.1,0.8,1407,NH 3,3051
20,1818.9,3.8,1919,White Mountain National Forest,3052
20,1822.7,0.6,4740,Little Haystack Mountain,3053
20,1823.3,0.1,5078,Mount Lincoln,3054
20,1823.4,2.7,5003,Franconia Ridge,3055
20,1826.1,1.0,3756,Garfield Ridge,3056
20,1827.1,0.4,3871,Garfield Pond,3057
20,1827.5,0.3,4452,Mount Garfield,3058
20,1827.8,2.5,4038,Garfield Ridge,3059
20,1830.3,0.8,3753,Galehead Hut,3060
20,1831.1,2.0,4885,South Twin Mountain,3061
20,"","","",Guyot,3062
20,1833.1,0.0,4576,Mount Guyot,3063
20,1836.7,0.1,2673,Whitewall Brook,3064
20,1836.8,0.2,2647,Zealand Falls Hut,3065
20,1837.0,2.1,2463,Zealand Pond,3066
20,1839.1,0.4,2437,Grafton,3067
20,1839.5,2.1,2460,North Fork East Branch Pemigewasset River,3068
20,1841.6,0.2,2831,Ethan Pond,3069
20,1841.8,0.6,2854,Ethan Pond,3070
