"Mile","Elev","Type","Name","Link","index","Type"
"1750.1","525","Pri/Sec","Massachusetts Row","https://www.postholer.com/databook/Appalachian-Trail/Road/Massachusetts-Row/43.702/-72.290/3","19","S"
"1750.1","528","Pri/Sec","N Main St","https://www.postholer.com/databook/Appalachian-Trail/Road/N-Main-St/43.702/-72.289/3","20","S"
"1750.1","528","Pri/Sec","E Wheelock St","https://www.postholer.com/databook/Appalachian-Trail/Road/E-Wheelock-St/43.702/-72.289/3","20","S"
"1750.4","505","Pri/Sec","Crosby St","https://www.postholer.com/databook/Appalachian-Trail/Road/Crosby-St/43.701/-72.286/3","20","S"
"1750.6","501","Pri/Sec","Summer St","https://www.postholer.com/databook/Appalachian-Trail/Road/Summer-St/43.699/-72.283/3","20","S"
"1750.8","504","State","State Rte 120","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-120/43.698/-72.281/3","20","S"
"1754.7","921","Pri/Sec","Trescott Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Trescott-Rd/43.705/-72.230/3","20","S"
"1756.0","820","Pri/Sec","Etna Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Etna-Rd/43.704/-72.212/3","20","S"
"1758.5","1387","Pri/Sec","Three Mile Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Three-Mile-Rd/43.718/-72.176/3","20","S"
"1764.2","941","Pri/Sec","Goose Pond Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Goose-Pond-Rd/43.753/-72.125/3","20","S"
"1765.7","1715","Pri/Sec","Tyler Hill Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Tyler-Hill-Rd/43.770/-72.115/3","20","S"
"1767.9","875","Pri/Sec","Grafton Tpke","https://www.postholer.com/databook/Appalachian-Trail/Road/Grafton-Tpke/43.792/-72.103/3","20","S"
"1769.8","1103","Pri/Sec","Dorchester Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Dorchester-Rd/43.797/-72.072/3","20","S"
"1783.8","902","State","State Rte 25A","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-25a/43.901/-71.982/3","20","S"
"1785.5","1420","Pri/Sec","Cape Moonshine Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Cape-Moonshine-Rd/43.916/-71.964/3","20","S"
"1788.8","1539","State","State Rte 25C","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-25c/43.954/-71.946/3","20","S"
"1793.7","1030","Pri/Sec","Old Railroad Grade","https://www.postholer.com/databook/Appalachian-Trail/Road/Old-Railroad-Grade/43.989/-71.900/3","20","S"
"1793.8","1017","State","State Rte 25","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-25/43.990/-71.899/3","20","S"
"1795.0","1345","Pri/Sec","Long Pond Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Long-Pond-Rd/43.996/-71.886/3","20","S"
"1795.1","1360","Pri/Sec","High St","https://www.postholer.com/databook/Appalachian-Trail/Road/High-St/43.997/-71.886/3","20","S"
"1802.6","1879","State","State Rte 112","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-112/44.041/-71.792/3","20","S"
"1802.8","1998","Pri/Sec","Appalachain Trl","https://www.postholer.com/databook/Appalachian-Trail/Road/Appalachain-Trl/44.042/-71.791/3","20","S"
"1817.9","1420","Interstate","I- 93","https://www.postholer.com/databook/Appalachian-Trail/Road/I--93/44.111/-71.683/3","20","S"
"1818.0","1410","Interstate","I- 93","https://www.postholer.com/databook/Appalachian-Trail/Road/I--93/44.110/-71.682/3","20","S"
"1844.7","1261","Pri/Sec","Wiley House Station Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Wiley-House-Station-Rd/44.171/-71.388/3","20","S"
"1844.8","1256","US","US Hwy 302","https://www.postholer.com/databook/Appalachian-Trail/Road/Us-Hwy-302/44.171/-71.388/3","20","S"
"1867.8","2674","Pri/Sec","Mount Washington Auto Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Mount-Washington-Auto-Rd/44.282/-71.253/3","21","S"
"1869.8","2020","State","State Rte 16","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-16/44.257/-71.252/3","21","S"
"1889.3","761","US","US Hwy 2","https://www.postholer.com/databook/Appalachian-Trail/Road/Us-Hwy-2/44.401/-71.109/3","21","S"
"1889.5","777","Pri/Sec","North Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/North-Rd/44.400/-71.112/3","21","S"
"1890.0","770","Pri/Sec","Hogan Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Hogan-Rd/44.406/-71.118/3","21","S"
"1918.7","1492","State","State Rte 26","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-26/44.590/-70.946/3","21","S"
"1928.7","1485","Pri/Sec","Andover Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Andover-Rd/44.668/-70.893/3","21","S"
"1935.7","1112","Pri/Sec","Sawyer Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Sawyer-Rd/44.712/-70.815/3","21","S"
"1938.4","1427","Pri/Sec","S Arm Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/S-Arm-Rd/44.721/-70.786/3","21","S"
"1951.1","2214","State","State Rte 17","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-17/44.836/-70.710/3","21","S"
"1954.1","2381","Pri/Sec","Trl C","https://www.postholer.com/databook/Appalachian-Trail/Road/Trl-C/44.847/-70.663/3","21","S"
"1954.7","2372","Pri/Sec","Trl A","https://www.postholer.com/databook/Appalachian-Trail/Road/Trl-A/44.841/-70.663/3","21","S"
"1955.1","2397","Pri/Sec","Trl A","https://www.postholer.com/databook/Appalachian-Trail/Road/Trl-A/44.843/-70.658/3","21","S"
"1963.8","1610","State","State Rte 4","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-4/44.887/-70.541/3","22","S"
"1964.5","1870","Pri/Sec","Beech Hill Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Beech-Hill-Rd/44.893/-70.535/3","22","S"
"1986.8","2244","Pri/Sec","Caribou Pond Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Caribou-Pond-Rd/45.040/-70.346/3","22","S"
"1994.6","1391","State","State Rte 16","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-16/45.104/-70.357/3","22","S"
"1995.5","1280","Pri/Sec","Stratton Brook Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Stratton-Brook-Rd/45.112/-70.350/3","22","S"
"1996.1","1310","Pri/Sec","Cranberry Peak Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Cranberry-Peak-Rd/45.120/-70.349/3","22","S"
"2010.8","1161","Pri/Sec","E Flagstaff Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/E-Flagstaff-Rd/45.135/-70.173/3","22","S"
"2011.0","1164","Pri/Sec","Bog Brook Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Bog-Brook-Rd/45.135/-70.169/3","22","S"
"2013.8","1247","Pri/Sec","Long Falls Dam Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Long-Falls-Dam-Rd/45.156/-70.154/3","22","S"
"2019.5","1259","Pri/Sec","Lane Pond Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Lane-Pond-Rd/45.178/-70.076/3","22","S"
"2019.8","1237","Pri/Sec","Middle Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Middle-Rd/45.179/-70.073/3","22","S"
"2022.9","1292","Pri/Sec","Scott Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Scott-Rd/45.203/-70.073/3","22","S"
"2027.8","1059","Pri/Sec","Bowtown Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Bowtown-Rd/45.239/-70.046/3","22","S"
"2031.1","528","US","US Hwy 201","https://www.postholer.com/databook/Appalachian-Trail/Road/Us-Hwy-201/45.238/-69.996/3","22","S"
"2036.4","1423","Pri/Sec","Boise Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Boise-Rd/45.273/-69.924/3","22","S"
"2042.8","971","Pri/Sec","Trestle Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Trestle-Rd/45.250/-69.831/3","22","S"
"2061.2","885","Pri/Sec","N Blanchard Shirley Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/N-Blanchard-Shirley-Rd/45.286/-69.586/3","22","S"
"2062.8","912","Pri/Sec","Jackson Brook Ln","https://www.postholer.com/databook/Appalachian-Trail/Road/Jackson-Brook-Ln/45.286/-69.559/3","22","S"
"2064.6","1036","Pri/Sec","Wyman Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Wyman-Rd/45.297/-69.540/3","23","S"
"2067.5","1207","State","State Rte 6","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-6/45.331/-69.536/3","23","S"
"2081.8","649","Pri/Sec","Mountain Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Mountain-Rd/45.418/-69.421/3","23","S"
"2096.9","757","Pri/Sec","Katahdin Iron Works Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Katahdin-Iron-Works-Rd/45.474/-69.295/3","23","S"
"2125.3","614","Pri/Sec","Jo Mary Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Jo-Mary-Rd/45.652/-69.031/3","23","S"
"2133.2","553","Pri/Sec","Tirio Access Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Tirio-Access-Rd/45.709/-69.012/3","23","S"
"2165.6","593","Pri/Sec","Appalachian Trl","https://www.postholer.com/databook/Appalachian-Trail/Road/Appalachian-Trl/45.836/-68.960/3","23","S"
"2172.8","1053","Pri/Sec","Daicey Pond","https://www.postholer.com/databook/Appalachian-Trail/Road/Daicey-Pond/45.883/-69.032/3","23","S"
"2174.3","1062","Pri/Sec","Main St","https://www.postholer.com/databook/Appalachian-Trail/Road/Main-St/45.891/-69.010/3","23","S"
